Suiichirou,m,"穂一郎, 萃一郎, etc.(Japanese Kanji)",Japanese,SUU-EE-EE-CHEE-ṘO:,,,,,,,"From Japanese 穂 (sui) meaning ""ear of grain"" or 萃 (sui) meaning ""dense, thick, close-set"", 一 (ichi) meaning ""one"" combined with 郎 (rou) meaning ""son"". Other combinations of kanji characters are also possible."
Suíkaĸ,m,,Greenlandic,,,,,,,,"Means ""compact, solid"" or ""healthy"" or ""stone"" in Greenlandic."
Suike,m,绥可(Chinese),Jurchen,,,,,,,,"Of uncertain meaning. This was the name of a chieftain of the Wanyan clan. As an ancestor of Aguda, the founder of the Jin dynasty, he was later given the temple name Xianzu."
Suikkak,m,,Greenlandic,,,,,,,,Variant of Suikkaq.
Suikkaq,m,,Greenlandic,,,,,,,,Younger form of Suíkaĸ.
Suikki,m,,Finnish,,,,,,,,Diminutive of Sulo.
Suiko,f,"スイコ(Japanese Katakana)|すいこ(Japanese Hiragana)|翠子, 粋子, 遂子, 穂子, 彗子, etc.(Japanese Kanji)",Japanese,SOO-EE-KO,,,,,,,"From 翠 (sui) meaning ""green"" and 子 (ko) meaning ""child, sign of the rat, first sign of the Chinese zodiac"". Other character combinations can be used."
Súileabhán,m,,Irish,,,,,,,,"Means ""little dark eye"" in Irish, from Old Irish súil ""eye"", dub ""black, dark"", and án, a diminutive suffix. This is the original Irish form of Sullivan."
Su-in,,"수인(Korean Hangul)|壽仁, 守仁, 洙仁, 秀仁, 秀寅, 受仁, etc.(Korean Hanja)",Korean,/sʰu.in/,,,,,,,"Combination of a su hanja, like 壽 meaning ""life(span); longevity,"" 守 meaning ""defence, protection; rule,"" 洙 meaning ""riverside,"" 秀 meaning ""excellent, outstanding, exceptional"" or 受 meaning ""accept, receive, collect,"" and an in hanja, such as 仁 meaning ""benevolent, kind, virtuous"" or 寅, referring to the Tiger as the third of twelve earthly branches in the Chinese zodiac."
Suina,f,翠奈(Japanese Kanji),Japanese,Su-i-na,,,,,,,"翠 (Sui): Means ""emerald green"" or ""vibrant green"" 奈 (Na): used in female names because of its soft phonetics."
Suindra,,सुइन्द्र(Hindi),Indian,,,,,,,,"Means ""good of Indra"" in Sanskrit, from the prefix सु- (su-) ""good-, well-"" or ""very"" combined with the name of the god Indra (इन्द्र)."
Suíne,m,,Greenlandic,,,,,,,,Greenlandic form of Sveinn.
Suining,f,穗宁(Chinese),Chinese,,,,,,,,"From the Chinese 穗 (suì) meaning ""ear of grain"" and 宁 (níng) meaning ""peaceful, calm""."
Suinni,m,,Greenlandic,,,,,,,,Greenlandic younger form of Suíne.
Suintila,m,,Gothic,,,,,,,,"Suintila (ca. 588 – 633/635) was Visigothic King of Hispania, Septimania, and Galicia from 621 to 631. He was a son of Reccared I and his wife Bado, and a brother of general Geila. Under Suintila there was unprecedented peace and unity across the Kingdom of the Visigoths. As a direct result, by 624 the king was able to muster the forces necessary to retake those lands that had been under the control of the Eastern Roman Empire."
Suisei,,"彗星, 翠静, 翠声, 水青, etc.(Japanese Kanji)",Japanese,SUU-EE-SE:,,,,,,,"From Japanese 彗星 (suisei) meaning ""comet"". Other kanji or kanji combinations can form this name as well."
Suiseiseki,f,翠星石(Japanese Kanji)|すいせいせき(Japanese Hiragana)|スイセイセキ(Japanese Katakana),Popular Culture,[sɨ̀ᵝ.í.sé̞ː.sé̞.kʲí](Japanese),,,,,,,"Combination of 翠 (sui) meaning ""green"" and 星石 (seiseki), the on'yomi reading of the word hoshiishi meaning ""meteorite,"" used on a character (also known as Jade Stein or Jade Stone) in the manga and anime television series 'Rozen Maiden'.It is not used as a given name in Japan."
Suisen,,水仙(Japanese Kanji)|すいせん(Japanese Hiragana)|スイセン(Japanese Katakana),Japanese (Rare),SU-EE-SEN,,,,,,,"Means ""daffodil"" in Japanese."
Suitbert,m,,History (Ecclesiastical)|German (Rare),,,,,,,,"German form of Suitbertus, which is the latinized form of the Anglo-Saxon given name Swithberht. Also see the related name Swindebert."
Suitberto,m,,Italian|Spanish|Esperanto,,,,,,,,"Italian, Spanish, and Esperanto form of Swithberht via Suitbert."
Suitbertus,m,,Anglo-Saxon (Latinized),,,,,,,,Latinized form of Swithberht.
Suitín,m,,Galician,,,,,,,,Galician form of Swithin.
Suituno,m,,"History (Ecclesiastical, Hispanicized)",,,,,,,,Spanish form of Swithin.
Suiyesi,f,𐰾𐰆:𐰱𐰘𐰾𐰟(Orkhon Runic Form),"Turkic Mythology (Rare, Archaic)",[SOO ee-yeh-see]|[su i-ye-si],,,,,,,"Su İyesi translates directly to ""The Water Spirit,"" ""The Owner of the Water,"" or ""The Divine Guardian of the Rivers and Lakes"" in Turkic mythology. It is a compound name consisting of Su (water) and İye (spirit, master, protector).Linguistically, the word İye descends from the profound Proto-Turkic root īd / iḏ (to send, to master, to possess divine authority). It represents an essential, organic pillar of Tengrist animism. A critical mythological distinction must be made: the Su İyesi is absolutely not a peri (fairy) or a mermaid in the Western or Persian sense. Unlike fairies, which are often depicted as whimsical, separate magical creatures, an İye is the literal, intrinsic spiritual consciousness of the natural element itself. Without the İye, the river is spiritually dead.In Turkic lore, Su İyesi is a revered, ancient matriarchal entity who protects the purity of life-giving waters, heals the weary, and commands the flow of rivers. She is part of the great pantheon of guardians alongside the Yer İyesi (Earth Spirit) and Orman İyesi (Forest Spirit), acting as a strict enforcer of ecological balance.For a child, this name carries an aura of deep spiritual protection, fluid grace, and elemental power. It represents a soul that is adaptable yet unstoppable, possessing the soothing, life-giving properties of a calm stream, alongside the roaring, unyielding power of a great flood."
Suiyong,f,绥咏(Chinese),Chinese,,,,,,,,"From the Chinese 绥 (suí) meaning ""soothe, pacify"" and 咏 (yǒng) meaning ""sing song""."
Suizei,m,綏靖天皇(Japanese Kanji),Far Eastern Mythology,,,,,,,,"Means ""joyfully healthy peace"" in Japanese. In Japanese legend, this is the second emperor of Japan, son of Jimmu."
Suja,,,Arabic,sa-juh,,,,,,,The break of dawn.
Sujaan,m,,Sanskrit,SuhJARN,,,,,,,Not available.
Sujarwo,m,,Javanese,/su.ˈdʒar.wɔ/,,,,,,,"From the Sanskrit prefix सु (su) meaning ""good"" combined with Javanese jarwa meaning ""explanation, elucidation""."
Sujāta,m,,Buddhism,,,,,,,,"Pali form of Sujata, referring to the buddha."
Sujatmiko,m,,Javanese,/su.d͡ʒat.ˈmi.kɔ/,,,,,,,"From Sanskrit सु (su) meaning ""good"" combined with Javanese jatmika meaning ""modest, quiet, subdued""."
Sujeeth,m,,Tamil,/suːd͡ʒiːt̪/,,,,,,,"From the Sanskrit elements सु ""good, excellent"" and जीत ""victory""."
Sujeilenit,f,,American (Hispanic),Sue-hey-le-neat(Hispanic American),,,,,,,Not available.
Sujeily,f,,"Spanish (Latin American, Rare)",,,,,,,,"Meaning uncertain, perhaps an elaborated form of Sujey."
Sujeiti,f,,"American (Hispanic, Rare)",/su.ˈheɪ.ti/(Hispanic American),,,,,,,Likely a variant of Sujey.
Su-jeong,,수정(Korean Hangul),Korean,SOO-JUNG,,,,,,,"From Sino-Korean 秀 ""refined, elegant, graceful"" and 晶 ""crystal; clear, bright; radiant""."
Sujesha,f,,Indian,,,,,,,,Not available.
Sujey,f,,Spanish (Latin American),/su.ˈxei̯/(Spanish),,,,,,,Variant of Sugey.
Su-ji,f,"수지(Korean Hangul)|秀智, 修智, 繡至, 守志, etc.(Korean Hanja)",Korean,/su.d͡ʑi/,,,,,,,"From Sino-Korean 秀 (su) meaning ""luxuriant, beautiful, elegant, outstanding"", 修 (su) meaning ""study, discipline"", 繡 (su) meaning ""embroidery, ornament"" or 守 (su) meaning ""defend, protect, guard"" combined with 智 (ji) meaning ""wisdom, intellect"", 至 (ji) meaning ""reach, arrive, extreme, most"" or 志 (ji) meaning ""will, purpose, ambition"". Other hanja combinations can form this name as well."
Suji,,,Indian,,,,,,,,"Diminutive of Sujay. Su'ji is also an Indian wheat, granulated but not pulverized; a kind of semolina."
Sujia,f,稣佳(Chinese),Chinese,,,,,,,,"From the Chinese 稣 (sū) meaning ""revive, rise again"" and 佳 (jiā) meaning ""beautiful, fine, auspicious""."
Sujie,,苏洁(Chinese),Chinese,,,,,,,,"From the Chinese 苏 (sū) meaning ""revive, resurrect"" or a species of thyme and 洁 (jié) meaning ""clean, pure, purify""."
Sujin,,สุจินต์(Thai)|夙瑾(Chinese)|崇神(Japanese Kanji),Thai|Chinese|Japanese,SOO-ZHEEN,,,,,,,Not available.
Sujinda,,สุจินดา(Thai),Thai,/su˨˩.t͡ɕin˧.ˈdaː˧/,,,,,,,Alternate transcription of Thai สุจินดา (see Suchinda).
Sujirat,f,สุจิรัตน์(Thai),Thai,,,,,,,,Not available.
Sujit,m,"สุจิตต์(Thai)|সুজিত(Bengali, Assamese)|ସୁଜିତ(Odia)|सुजीत(Hindi)|सुजित(Marathi, Nepali)",Thai|Bengali|Odia|Assamese|Hindi|Marathi|Nepali,/su˨˩.ˈt͡ɕit̚˨˩/|/ˈʃu.d͡ʒit̪/(Bengali),,,,,,,"From Thai สุ (su) meaning ""good"" and จิตต์ (jit) meaning ""thought"", both ultimately of Sanskrit origin."
Sujith,m,സുജിത്ത്(Malayalam)|சுஜித்(Tamil)|సుజిత్(Telugu)|ಸುಜಿತ್(Kannada),Malayalam|Tamil|Telugu|Kannada,,,,,,,,South Indian form of Sujit.
Sujitra,f,สุจิตรา(Thai),Thai,/su˨˩.t͡ɕit̚˨˩.ˈtraː˧/,,,,,,,Alternate transcription of Thai สุจิตรา (see Suchitra).
Sujittra,f,สุจิตรา(Thai),Thai,/su˨˩.t͡ɕit̚˨˩.ˈtraː˧/,,,,,,,Alternate transcription of Thai สุจิตรา (see Suchitra).
Sujiwo,m,,Javanese,/su.ˈd͡ʒi.wɔ/,,,,,,,"From the Sanskrit prefix सु (su) meaning ""good"" combined with Javanese jiwa meaning ""soul, spirit, life""."
Sujoko,m,,Javanese,/su.ˈdʒɔ.kɔ/(Javanese)|/su.ˈd͡ʒo.ko/(Indonesian),,,,,,,"From the Sanskrit prefix सु (su) meaning ""good"" and Javanese jaka meaning ""young man, boy""."
Sujoraq,m,,Greenlandic,,,,,,,,"Means ""long-nosed"" in Greenlandic."
Sujoy,m,সুজয়(Bengali),Bengali,/ˈʃu.dʒɔe̯/,,,,,,,Alternate transcription of Bengali সুজয় (see Sujay).
Su-ju,f,"수주(Korean Hangul)|秀周, etc.(Korean Hanja)",Korean,/su.t͡ɕu/,,,,,,,"From Sino-Korean 秀 (su) meaning ""luxuriant, beautiful, elegant, outstanding"" combined with 周 (ju) meaning ""circumference"". Other combinations of hanja characters can also form this name."
Sujuan,f,"愫娟, 夙隽, 稣涓(Chinese)",Chinese,,,,,,,,"From the Chinese 愫 (sù) meaning ""guileless, sincere, honest"", 夙 (sù) meaning ""early morning, dawn"" or 稣 (sū) meaning ""revive, rise again"" and 娟 (juān) meaning ""beautiful, graceful"", 隽 (juàn) meaning ""superior, outstanding"" or 涓 (juān) meaning ""brook, stream, pure""."
Sujuleĸatsiaĸ,f,,Greenlandic,,,,,,,,"Means ""the one with good forebears"" in Greenlandic."
Sujuleĸatuk,f,,Greenlandic,,,,,,,,"Greenlandic name alluding to ""forefathers""."
Sujuleqatsiaq,f,,Greenlandic,,,,,,,,Greenlandic younger form of Sujuleĸatsiaĸ.
Sujuleqeqatsiaq,f,,Greenlandic,,,,,,,,Variant of Sujuleqatsiaq.
Sujung,f,수정(Korean Hangul),Korean,,,,,,,,Not available.
Sukai,f,"空, 青空, 宙, 天海, 天空, etc.(Japanese Kanji)",Japanese,SUU-KAH-EE,,,,,,,"From Japanese 空 (sukai) meaning ""sky"" or other kanji pronounced in the same way.Usage of this name is, most likely, influenced by the word sky."
Sukaina,f,,Arabic,,,,,,,,Variant transcription of Sukayna.
Sukainah,f,سُكَيْنَة(Arabic),Arabic,,,,,,,,Variant form of Sakina.
Sukan,f,,Chinese (Cantonese),,,,,,,,Not available.
Sukanda,f,สุกานดา(Thai),Thai,/su˨˩.kaːn˧.ˈdaː˨˩/,,,,,,,"From Thai สุ (sù) meaning ""good, well"" and กานดา (gaan-daa) meaning ""beloved"" or ""woman, lady""."
Sukanlaya,f,สุกัลยา(Thai),Thai,/su˨˩.kan˧.laʔ˦˥.ˈjaː˧/,,,,,,,"From Thai สุ (su) meaning ""good"" combined with กัลยา (kanlaya) meaning ""beautiful girl""."
Sukant,m,সুকান্ত(Bengali),Bengali,/ˈʃu.kan.t̪o/,,,,,,,Alternate transcription of Bengali সুকান্ত (see Sukanta).
Sukanta,m,সুকান্ত(Bengali)|ସୁକାନ୍ତ(Odia),Bengali|Odia,/ˈʃu.kan.t̪o/(Bengali),,,,,,,"Means ""handsome, charming"" from Sanskrit सु (su) meaning ""good"" and कान्त (kānta) meaning ""desired, beloved, beautiful""."
Sukanto,m,সুকান্ত(Bengali),Bengali|Javanese,/ˈʃu.kan.t̪o/(Bengali)|/su.ˈkan.tɔ/(Javanese),,,,,,,"Alternate transcription of Bengali সুকান্ত (see Sukanta), as well as the Javanese form."
Sukanu,f,,Tamil,,,,,,,,Not available.
Sukaphaa,m,,Ahom,,,,,,,,Not available.
Sukardi,m,,Javanese,/su.ˈkar.di/,,,,,,,"From the Sanskrit prefix सु (su) meaning ""good"" combined with Javanese kardi meaning ""work, obligation""."
Súkarissaĸ,m,,Greenlandic,,,,,,,,Meaning unknown.
Sukarso,m,,Javanese,/su.ˈkar.sɔ/,,,,,,,"From Javanese sukarsa meaning ""like, love, happy, content""."
Sukarsono,m,,Javanese,/su.kar.ˈsɔ.nɔ/,,,,,,,"From the Sanskrit prefix सु (su) meaning ""good"" combined with the name Karsono."
Sukarti,f,,Javanese,/su.ˈkar.ti/,,,,,,,Feminine form of Sukarto.
Sukarto,m,,Javanese,/su.ˈkar.tɔ/,,,,,,,"From the Sanskrit prefix सु (su) meaning ""good"" combined with Javanese karta meaning ""welfare, well-being, safety""."
Sukarya,m,,Sundanese,/su.ˈkar.ja/,,,,,,,Sundanese form of Sukaryo.
Sukaryo,m,,Javanese,/su.ˈkar.jɔ/,,,,,,,"From the Sanskrit prefix सु (su) meaning ""good"" combined with Javanese karya meaning ""work, labour, action, doing""."
Sukaya,f,"सुकाया(Sanskrit, Hindi, Marathi, Nepali)",Sanskrit|Hindi|Indian|Marathi|Hinduism|Nepali|Tamil|Telugu,sukAyA(Sanskrit)|sukaayaa(Hindi),,,,,,,"MEANING - "" having beautiful body"" ; beautiful . Here सु means beautiful + काया means bodyOrigin - Sanskrit, Indian, Hindi"
Sukayna,f,,Medieval Arabic (Moorish)|Arabic,,,,,,,,Variant of Soukaina.
Suke,m,"輔, 介, 佐, 助, 丞, 弼, 佑, 亮, etc.(Japanese Kanji)",Japanese,SKE,,,,,,,"From Japanese 輔 (suke) meaning ""help"", 介 (suke) meaning ""shell, shellfish"", 佐 (suke) meaning ""aid, help"", 丞 (suke) meaning ""to help, to rescue"", 弼 (suke) meaning ""assistant, aid, assist, help, correct"", 佑 (suke) meaning ""to assist, to help, to protect"", 亮 (suke) meaning ""clear, help"", or other kanji with the same pronunciation."
Sukehachirou,m,"輔八郎, 甫八郎, 佑八朗, 祐八朗, 亮八郎, 丞八郎, 丞八朗, 介八郎, etc.(Japanese Kanji)",Japanese,SUU-KE-HAH-CHEE-ṘO:,,,,,,,"From Japanese 輔 (suke) meaning ""help"", 八 (hachi) meaning ""eight"" combined 郎 (rou) meaning ""son"". Other kanji combinations are possible."
Sukejiro,m,,Japanese,,,,,,,,Variant transcription of Sukejirou.
Sukejirou,m,"介二郎, etc.(Japanese Kanji)",Japanese,,,,,,,,"From 介 (suke) meaning ""shell, shellfish"", 二 (ji) meaning ""two"" combined with 郎 (rou) meaning ""son"". Other kanji combinations are possible."
Sukejna,f,,Bosnian,,,,,,,,Bosnian form of Sakina
Sukekazu,m,"助一, 弼一, 輔一, 祐一, etc.(Japanese Kanji)",Japanese,SKE-KAH-ZUU,,,,,,,"From Japanese 助 (suke) meaning ""assistance"", 弼 (suke) meaning ""assistant"", 輔 (suke) meaning ""help"" or 祐 (suke) meaning ""divine intervention, protection"" combined with 一 (kazu) meaning ""one"". Other kanji combinations can also make up this name."
Sukekiyo,,,Japanese,,,,,,,,"From Japanese 輔 (suke) meaning ""help"", 介 (suke) meaning ""shell, shellfish"", 佐 (suke) meaning ""aid, help"", 丞 (suke) meaning ""to help, to rescue"", 弼 (suke) meaning ""assistant, aid, assist, help, correct"", 佑 (suke) meaning ""to assist, to help, to protect"", 亮 (suke) meaning ""clear, help"" combined with 清 (shou, shin, sei, kiyo.i, kiyo.maru, kiyo.meru) meaning ""clean, exorcise, pure, purify"" or 精 (shiyau, shou, sei, kiyo) meaning ""energy, vigour, refined, spirit, soul."""
Sukesha,f,,Indian (Rare),,,,,,,,Not available.
Suketoudara,m,すけとうだら(Japanese Hiragana),Popular Culture,Soo-ke-to-dah-rah,,,,,,,Means Alaska pollock in Japanese. This name is born by Puyo Puyo character Suketoudara.
Sukewa,f,,Japanese,,,,,,,,"From Japanese 輔 (suke) meaning ""help"", 介 (suke) meaning ""shell, shellfish"", 佐 (suke) meaning ""aid, help"", 丞 (suke) meaning ""to help, to rescue"", 弼 (suke) meaning ""assistant, aid, assist, help, correct"", 佑 (suke) meaning ""to assist, to help, to protect"", 亮 (suke) meaning ""clear, help"" combiened with 和 (wa) meaning ""peace, harmonious, kind"""
Sukey,f,,English,,,,,,,,Variant of Sukie.
Sükeyne,f,,Azerbaijani,,,,,,,,Azerbaijani form of Sakina.
Sukeyuki,m,"祐亨, 資健, etc.(Japanese Kanji)",Japanese,SKEH-YOO-KEE,,,,,,,"From 介 (suke) meaning ""help, assist"" and 幸 (yuki) meaning ""happiness"". Other kanji combinations are possible."
Sükh,m,Сүх(Mongolian Cyrillic)|ᠰᠦᢈᠡ(Traditional Mongolian),Mongolian,/sux/,,,,,,,"Means ""axe"" in Mongolian."
Sukh,,,Sanskrit,[sook],,,,,,,"Sukh Sukhgurpreet means ""happiness, joy, good and auspicious"". It comes from sanskrit often used in Indian and Buddhist contexts."
Sukhayla,f,Сухайла(Chechen),Chechen,,,,,,,,Chechen form of Suhaila.
Sükhbaatar,m,Сүхбаатар(Mongolian Cyrillic)|ᠰᠦᠬᠡᠪᠠᠭᠠᠲᠤᠷ(Traditional Mongolian),Mongolian,,,,,,,,"Means ""hero of the axe"" in Mongolian, from сүх (sükh) meaning ""axe"" and баатар (baatar) meaning ""hero"". A famous bearer was Damdin Sükhbaatar (1893-1923), a Mongolian Communist leader."
Sükhbat,m,Сүхбат(Mongolian Cyrillic),Mongolian,/ˈsux.pätʰ/,,,,,,,"From Mongolian сүх (sükh) meaning ""axe"" and бат (batu) meaning ""strong, firm""."
Sukhbeer,,ਸੁਖਬੀਰ(Gurmukhi),Indian (Sikh),,,,,,,,Alternate transcription of Punjabi Gurmukhi ਸੁਖਬੀਰ (see Sukhbir).
Sükhbold,m,Сүхболд(Mongolian Cyrillic)|ᠰᠦ᠋ᠬᠡᠪᠣᠯᠤᠳ(Traditional Mongolian),Mongolian,/ˈsux.pɔ̞̙ɮt/,,,,,,,"From Mongolian сүх (sükh) meaning ""axe"" and болд (bold) meaning ""steel""."
Sukhdev,m,"ਸੁਖਦੇਵ(Gurmukhi)|सुखदेव(Hindi, Marathi)",Indian|Punjabi|Hindi|Marathi,,,,,,,,"From Sanskrit सुख (sukha) meaning ""pleasant, happy"" and देव (deva) meaning ""god""."
Sukhdip,,ਸੁਖਦੀਪ(Gurmukhi),Indian (Sikh),,,,,,,,Alternate transcription of Punjabi Gurmukhi ਸੁਖਦੀਪ (see Sukhdeep).
Suk-hee,,"석희(Korean Hangul)|石姬, 碩姬, 石嬉, 碩嬉, 石熙, 碩熙, etc.(Korean Hanja)",Korean,/sʌkʰ.ʝi/,,,,,,,Alternate transcription of Korean Hangul 석희 (see Seok-hui).
Sukhïr,m,,Western Yugur,,,,,,,,"Means ""water dirt"" in Western Yugur."
Sukhjeet,,ਸੁਖਜੀਤ(Gurmukhi),Indian (Sikh),,,,,,,,"From Sanskrit सुख (sukha) meaning ""pleasant, happy"" combined with जिति (jiti) meaning ""victory, conquering""."
Sukhjit,,ਸੁਖਜੀਤ(Gurmukhi),Indian (Sikh),,,,,,,,Alternate transcription of Punjabi Gurmukhi ਸੁਖਜੀਤ (see Sukhjeet).
Sukhleen,f,ਸੁਖਲੀਨ(Gurmukhi)|सुखलीन(Hindi),Indian (Sikh),,,,,,,,"From Sanskrit सुख (sukha) meaning ""pleasant, happy"" and लीन (līna) meaning ""absorbed, united""."
Sukhman,,ਸੁਖਮਨ(Gurmukhi)|سکھمن(Shahmukhi),Punjabi,/sʊkʰ.mən/,,,,,,,"From Punjabi ਸੁਖ (sukh) ""ease; contentment; happiness"" and ਮਨ (man) ""mind; heart; soul"" meaning ""happy heart""."
Sukhmandeep,,,Indian (Sikh),,,,,,,,Not available.
Sukhmani,f,,Indian,suk - many,,,,,,,means the jewel of peace & prosperity
Sukhmanpreet,,,Indian (Sikh),,,,,,,,Not available.
Sukhmeet,,ਸੁਖਮੀਤ(Gurmukhi),Indian (Sikh),,,,,,,,"From Sanskrit सुख (sukha) meaning ""pleasant, happy"" combined with मित्र (mitra) meaning ""friend""."
Sukhminder,f,ਸੁਖ੍ਮਿੰਣ੍ਦੇਰ੍(Gurmukhi),Punjabi,suχmɪnder,,,,,,,"Meaning ""The Pivotal Place Where You Can Pray for Happiness"". This Name is ONE OF THE MOST UNIQUE Punjabi Name."
Suk-ho,m,"석호(Korean Hangul)|錫浩, 錫瑚, 錫鎬, etc.(Korean Hanja)",Korean,/sʌk̚.ɦo/,,,,,,,Alternate transcription of Korean Hangul 석호 (see Seok-ho).
Sukhonthip,f,สุคนธ์ทิพย์(Thai),Thai,/su˨˩.kʰon˧.ˈtʰip̚˦˥/,,,,,,,"From Thai สุคนธ์ (sukhon) meaning ""fragrance, pleasant smell"" and ทิพย์ (thip) meaning ""divine""."
Sukhontip,f,สุคนธ์ทิพย์(Thai),Thai,/su˨˩.kʰon˧.ˈtʰip̚˦˥/,,,,,,,Alternate transcription of Thai สุคนธ์ทิพย์ (see Sukhonthip).
Sukhpal,,ਸੁਖਪਾਲ(Gurmukhi),Indian (Sikh),,,,,,,,"From Sanskrit सुख (sukha) meaning ""pleasant, happy"" and पाल (pāla) meaning ""guard, protector""."
Sukhpreet,,ਸੁਖਪ੍ਰੀਤ(Gurmukhi),Indian (Sikh),,,,,,,,"From Sanskrit सुख (sukha) meaning ""pleasant, happy"" combined with प्रीति (prīti) meaning ""pleasure, joy, love""."
Sukhprit,,ਸੁਖਪ੍ਰੀਤ(Gurmukhi),Indian (Sikh),,,,,,,,Alternate transcription of Punjabi Gurmukhi ਸੁਖਪ੍ਰੀਤ (see Sukhpreet).
Sukhraj,,ਸੁਖਰਾਜ(Gurmukhi),Indian (Sikh),,,,,,,,"From Sanskrit सुख (sukha) meaning ""pleasant, happy"" combined with राज (rāja) meaning ""king""."
Sukhram,m,सुखराम(Hindi),Hindi,,,,,,,,"From Sanskrit सुख (sukha) ""happiness, pleasure"" and राम (rāma), the name of the Hindu god Rama 1."
Sukhrob,m,,Uzbek|Tajik,,,,,,,,Uzbek and Tajik form of Sohrab.
Sukhsun,f,Сухсун(Khakas),Khakas,,,,,,,,"Means ""thirst, hunger, want"" in Khakas."
Sukhvant,,ਸੁਖਵੰਤ(Gurmukhi),Indian (Sikh),,,,,,,,Alternate transcription of Punjabi Gurmukhi ਸੁਖਵੰਤ (see Sukhwant).
Sukhveer,,ਸੁਖਵੀਰ(Gurmukhi),Indian (Sikh),,,,,,,,Alternate transcription of Punjabi Gurmukhi ਸੁਖਵੀਰ (see Sukhvir).
Sukhvinder,,ਸੁਖਵਿੰਦਰ(Gurmukhi),Indian (Sikh),,,,,,,,Alternate transcription of Punjabi Gurmukhi ਸੁਖਵਿੰਦਰ (see Sukhwinder).
Sukhvir,,ਸੁਖਵੀਰ(Gurmukhi),Indian (Sikh),,,,,,,,Variant of Sukhbir.
Suk-hwan,m,"석환(Korean Hangul)|石煥, 碩桓, 奭奐, etc.(Korean Hanja)",Korean,/sʌk̚.hwan/,,,,,,,Alternate transcription of Korean Hangul 석환 (see Seok-hwan).
Sukhwant,,ਸੁਖਵੰਤ(Gurmukhi),Indian (Sikh),,,,,,,,"Means ""possessing happiness"" from Sanskrit सुख (sukha) meaning ""pleasant, happy"" combined with वती (vatī) meaning ""having""."
Suk-hyeon,m,"석현(Korean Hangul)|晳鉉, 錫炫, etc.(Korean Hanja)",Korean,/sʌk̚.ʝjʌn/,,,,,,,Alternate transcription of Korean Hangul 석현 (see Seok-hyeon).
Suk-hyun,m,"석현(Korean Hangul)|晳鉉, 錫炫, etc.(Korean Hanja)",Korean,/sʌk̚.ʝjʌn/,,,,,,,Alternate transcription of Korean Hangul 석현 (see Seok-hyeon).
Suki,,,Indian (Sikh)|English (American),soo-kee|SOO-kee(American English),,,,,,,"Variant of Sukhi, from Sanskrit सुख (sukha) meaning ""pleasant, happy""."
Sukich,m,สุกิจ(Thai),Thai,/su˨˩.ˈkit̚˨˩/,,,,,,,Alternate transcription of Thai สุกิจ (see Sukit).
Sukie,f,"好枝, etc.(Japanese Kanji)",Japanese,SUU-KEE-EH,,,,,,,"From Japanese 好 (suki) meaning ""fondness, what one likes"" combined with 枝 (e) meaning ""twig, bough, branch"". Other kanji combinations are possible."
Sukihiko,m,"鋤彦, etc.(Japanese Kanji)",Japanese,SUU-KEE-HEE-KO,,,,,,,"From Japanese 鋤 (suki) meaning ""spade"" combined with 彦 (hiko) meaning ""boy, prince"". Other kanji combinations are also possible."
Sukij,m,สุกิจ(Thai),Thai,/su˨˩.ˈkit̚˨˩/,,,,,,,Alternate transcription of Thai สุกิจ (see Sukit).
Sukika,f,"好き香, 好き花, etc.(Kanji/Hiragana)",Japanese,SOO-KEE-KAH,,,,,,,"From Japanese 好き (suki) meaning ""like"" and 香 (ka) meaning ""fragrance, incense"" or 花 (ka) meaning ""flower"". Other kanji combinations are possible."
Sukiko,f,"スキ子(Kanji/Katakana)|寿喜子, 寿喜子, 主基子, 透子, etc.(Japanese Kanji)",Japanese,SUU-KEE-KO,,,,,,,"From Japanese 寿 (su) meaning ""longevity, long life"", 喜 (ki) meaning ""rejoice"" combined with 子 (ko) meaning ""child"". Other kanji combinations are possible."
Sukina,f,"寿姫奈, etc.(Japanese Kanji)",Japanese,SUU-KEE-NAH,,,,,,,"From Japanese 寿 (su) meaning ""longevity, long life"", 姫 (ki) meaning ""princess"" combined with 奈 (na) meaning ""apple tree"". Other kanji combinations are possible."
Sukio,m,"主基男, 寿喜男, 耕男, 耕夫, 鋤夫, 透雄, etc.(Japanese Kanji)",Japanese,SUU-KEE-O,,,,,,,"From Japanese 主 (su) meaning ""head of the family, master, mistress"", 寿 (su) meaning ""longevity, long life"", 基 (ki) meaning ""base"", 喜 (ki) meaning ""rejoice"" or 耕 (suki) meaning ""plow, cultivate"", 鋤 (suki) meaning ""spade"" or 透 (suki) meaning ""penetrate, pass through"" combined with 男 (o) meaning ""male"", 夫 (o) meaning ""man, husband"" or 雄 (o) meaning ""hero, manly"". Other kanji combinations are possible."
Sukirno,m,,Javanese,/su.ˈkɪr.nɔ/,,,,,,,"From the Sanskrit prefix सु (su) meaning ""good"" combined with Javanese kirna referring to a classification of long-lived trees that bear hanging fruit (such as mango, durian or rambutan)."
Sukit,m,สุกิจ(Thai),Thai,/su˨˩.ˈkit̚˨˩/,,,,,,,"From Thai สุ (su) meaning ""good"" and กิจ (kit) meaning ""duty, work""."
Sukiya,m,"犁也, etc.(Japanese Kanji)",Japanese,SUU-KEE-YAH,,,,,,,"From Japanese 犁 (suki) meaning ""plough"" combined with 也 (ya) meaning ""also"". This name can be formed with other kanji combinations as well."
